,Unit Process Name,Variable,Value,Metric,Unit,Case Study,Scenario
853,backwash_solids_handling,Waste Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
854,surface_discharge,Fixed Capital Investment (FCI),28.429,Cost,$MM,Carlsbad,Baseline
855,surface_discharge,Land,0.043,Cost,$MM,Carlsbad,Baseline
856,surface_discharge,Working Capital,1.421,Cost,$MM,Carlsbad,Baseline
857,surface_discharge,Total Capital Investment (TCI),29.893,Cost,$MM,Carlsbad,Baseline
858,surface_discharge,Catalysts and Chemicals,0.0,Cost,$MM/yr,Carlsbad,Baseline
859,surface_discharge,Electricity,0.987,Cost,$MM/yr,Carlsbad,Baseline
860,surface_discharge,Other Operating,0.0,Cost,$MM/yr,Carlsbad,Baseline
861,surface_discharge,Employee Salaries,0.028,Cost,$MM/yr,Carlsbad,Baseline
862,surface_discharge,Benefits,0.026,Cost,$MM/yr,Carlsbad,Baseline
863,surface_discharge,Maintenance,0.227,Cost,$MM/yr,Carlsbad,Baseline
864,surface_discharge,Laboratory,0.085,Cost,$MM/yr,Carlsbad,Baseline
865,surface_discharge,Insurance and Taxes,0.057,Cost,$MM/yr,Carlsbad,Baseline
866,surface_discharge,Total Fixed Operating ,0.424,Cost,$MM/yr,Carlsbad,Baseline
867,surface_discharge,Base Employee Salary,0.028,Cost,$MM/yr,Carlsbad,Baseline
868,surface_discharge,Electricity consumption,0.102,Electricity,kWh/m3,Carlsbad,Baseline
869,surface_discharge,Total Unit Cost,31.303,Cost,$MM,Carlsbad,Baseline
870,surface_discharge,Inlet Water,2.159,Water Flow,m3/s,Carlsbad,Baseline
871,surface_discharge,Outlet Water,2.159,Water Flow,m3/s,Carlsbad,Baseline
872,surface_discharge,Waste Water,0.0,Water Flow,m3/s,Carlsbad,Baseline
873,surface_discharge,Inlet Constituent,73.721,Constituent Flow,kg/m3,Carlsbad,Baseline
874,surface_discharge,Outlet Constituent,73.722,Constituent Flow,kg/m3,Carlsbad,Baseline
875,surface_discharge,Waste Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
876,surface_discharge,Inlet Constituent Total Mass,159.132,Constituent Flow,kg,Carlsbad,Baseline
877,surface_discharge,Outlet Constituent Total Mass,159.132,Constituent Flow,kg,Carlsbad,Baseline
878,surface_discharge,Waste Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
879,surface_discharge,Inlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
880,surface_discharge,Outlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
881,surface_discharge,Waste Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
882,surface_discharge,Inlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
883,surface_discharge,Outlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
884,surface_discharge,Waste Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
885,surface_discharge,Inlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
886,surface_discharge,Outlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
887,surface_discharge,Waste Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
888,surface_discharge,Inlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
889,surface_discharge,Outlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
890,surface_discharge,Waste Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
891,surface_discharge,Inlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
892,surface_discharge,Outlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
893,surface_discharge,Waste Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
894,surface_discharge,Inlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
895,surface_discharge,Outlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
896,surface_discharge,Waste Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
897,surface_discharge,Inlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
898,surface_discharge,Outlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
899,surface_discharge,Waste Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
900,surface_discharge,Inlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
901,surface_discharge,Outlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
902,surface_discharge,Waste Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
903,surface_discharge,Inlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
904,surface_discharge,Outlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
905,surface_discharge,Waste Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
906,surface_discharge,Inlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
907,surface_discharge,Outlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
908,surface_discharge,Waste Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
909,surface_discharge,Inlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
910,surface_discharge,Outlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
911,surface_discharge,Waste Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
912,surface_discharge,Inlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
913,surface_discharge,Outlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
914,surface_discharge,Waste Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
915,landfill,Fixed Capital Investment (FCI),0.007,Cost,$MM,Carlsbad,Baseline
916,landfill,Land,0.0,Cost,$MM,Carlsbad,Baseline
917,landfill,Working Capital,0.0,Cost,$MM,Carlsbad,Baseline
918,landfill,Total Capital Investment (TCI),0.008,Cost,$MM,Carlsbad,Baseline
919,landfill,Catalysts and Chemicals,0.0,Cost,$MM/yr,Carlsbad,Baseline
920,landfill,Electricity,0.0,Cost,$MM/yr,Carlsbad,Baseline
921,landfill,Other Operating,0.0,Cost,$MM/yr,Carlsbad,Baseline
922,landfill,Employee Salaries,0.0,Cost,$MM/yr,Carlsbad,Baseline
923,landfill,Benefits,0.0,Cost,$MM/yr,Carlsbad,Baseline
924,landfill,Maintenance,0.0,Cost,$MM/yr,Carlsbad,Baseline
925,landfill,Laboratory,0.0,Cost,$MM/yr,Carlsbad,Baseline
926,landfill,Insurance and Taxes,0.0,Cost,$MM/yr,Carlsbad,Baseline
927,landfill,Total Fixed Operating ,0.0,Cost,$MM/yr,Carlsbad,Baseline
928,landfill,Base Employee Salary,0.0,Cost,$MM/yr,Carlsbad,Baseline
929,landfill,Electricity consumption,0.0,Electricity,kWh/m3,Carlsbad,Baseline
930,landfill,Total Unit Cost,0.008,Cost,$MM,Carlsbad,Baseline
931,landfill,Inlet Water,0.025,Water Flow,m3/s,Carlsbad,Baseline
932,landfill,Outlet Water,0.025,Water Flow,m3/s,Carlsbad,Baseline
933,landfill,Waste Water,0.0,Water Flow,m3/s,Carlsbad,Baseline
934,landfill,Inlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
935,landfill,Outlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
936,landfill,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
937,landfill,Inlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
938,landfill,Outlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
939,landfill,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
940,landfill,Inlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
941,landfill,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
942,landfill,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
943,landfill,Inlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
944,landfill,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
945,landfill,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
946,landfill,Inlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
947,landfill,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
948,landfill,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
949,landfill,Inlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
950,landfill,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
951,landfill,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
952,landfill,Inlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
953,landfill,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
954,landfill,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
955,landfill,Inlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
956,landfill,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
957,landfill,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
958,landfill,Inlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
959,landfill,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
960,landfill,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
961,landfill,Inlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
962,landfill,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
963,landfill,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
964,landfill,Inlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
965,landfill,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
966,landfill,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
967,landfill,Inlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
968,landfill,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
969,landfill,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
970,landfill,Inlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
971,landfill,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
972,landfill,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
973,landfill,Inlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
974,landfill,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
975,landfill,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
976,System,Fixed Capital Investment (FCI),477.892,Cost,$MM,Carlsbad,Baseline
977,System,Catalysts and Chemicals,55.941,Cost,$MM,Carlsbad,Baseline
978,System,Electricity,892.504,Cost,$MM,Carlsbad,Baseline
979,System,Other Variable Operating,0.0,Cost,$MM,Carlsbad,Baseline
980,System,Fixed Operating,135.125,Cost,$MM,Carlsbad,Baseline
981,System,Total Operating,1218.696,Cost,$MM,Carlsbad,Baseline
982,System,Capital Investment,477.892,Cost,$MM/yr,Carlsbad,Baseline
983,System,Catalysts and Chemicals,2.797,Cost,$MM/yr,Carlsbad,Baseline
984,System,Electricity,44.625,Cost,$MM/yr,Carlsbad,Baseline
985,System,Other Variable Operating,0.0,Cost,$MM/yr,Carlsbad,Baseline
986,System,Fixed Operating,6.756,Cost,$MM/yr,Carlsbad,Baseline
987,System,Total Operating Cost,60.935,Cost,$MM/yr,Carlsbad,Baseline
988,System,Levelized Cost,1.311,Cost,$/m3,Carlsbad,Baseline
